Customer ID,Age,Gender,Item Purchased,Category,Unit sold,Unit Price,Purchase_Amount_inr,Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
3680,53,Female,Coat,Outerwear,1,4550,4550,Madurai,M,Violet,Summer,2.5,No,Store Pickup,No,No,38,Bank Transfer,Bi-Weekly
3681,22,Female,Sunglasses,Accessories,3,1800,5400,Mysuru,S,Blue,Winter,2.9,No,Standard,No,No,9,Bank Transfer,Quarterly
3682,26,Female,Gloves,Accessories,1,3650,3650,Mangaluru,XL,Magenta,Fall,4.2,No,Next Day Air,No,No,27,Debit Card,Monthly
3683,42,Female,Shirt,Clothing,3,3000,9000,Nashik,M,Maroon,Fall,4.6,No,Store Pickup,No,No,17,Cash,Bi-Weekly
3684,30,Female,Socks,Clothing,1,3850,3850,Aurangabad,M,Purple,Winter,3,No,Free Shipping,No,No,9,Debit Card,Fortnightly
3685,29,Female,Skirt,Clothing,2,4300,8600,Kolhapur,L,Charcoal,Spring,4.4,No,Free Shipping,No,No,19,Credit Card,Bi-Weekly
3686,47,Female,Shorts,Clothing,1,2100,2100,Thane,L,Red,Summer,2.6,No,Standard,No,No,35,Cash,Bi-Weekly
3687,59,Female,Sandals,Footwear,2,3500,7000,Navi Mumbai,M,Charcoal,Spring,4.8,No,Free Shipping,No,No,49,Credit Card,Bi-Weekly
3688,34,Female,Shirt,Clothing,2,2200,4400,Vasai-Virar,L,Lavender,Summer,2.9,No,Next Day Air,No,No,44,Credit Card,Every 3 Months
3689,52,Female,Sunglasses,Accessories,2,4550,9100,Kalyan-Dombivli,L,White,Spring,3,No,Next Day Air,No,No,45,Cash,Monthly
3690,47,Female,Jewelry,Accessories,3,1500,4500,Noida,L,Red,Fall,4.5,No,Standard,No,No,22,UPI,Quarterly
3691,24,Female,Blouse,Clothing,2,1150,2300,Gurugram,S,Violet,Fall,3.7,No,Store Pickup,No,No,37,PhonePe,Bi-Weekly
3692,63,Female,Sandals,Footwear,3,1050,3150,Faridabad,XL,Orange,Summer,4.8,No,Next Day Air,No,No,23,Google Pay,Weekly
3693,59,Female,Coat,Outerwear,3,1700,5100,Ghaziabad,L,Turquoise,Spring,4.8,No,Free Shipping,No,No,36,Paytm,Fortnightly
3694,66,Female,Blouse,Clothing,2,2300,4600,Chandigarh,M,Violet,Summer,4.7,No,2-Day Shipping,No,No,28,Credit Card,Weekly
3695,45,Female,Sweater,Clothing,2,2050,4100,Ludhiana,M,Blue,Winter,2.6,No,Express,No,No,35,Debit Card,Bi-Weekly
3696,38,Female,Skirt,Clothing,3,1650,4950,Amritsar,M,White,Fall,4.6,No,Standard,No,No,19,Net Banking,Fortnightly
3697,63,Female,Blouse,Clothing,1,2400,2400,Jammu,L,Turquoise,Fall,3.4,No,Next Day Air,No,No,32,Amazon Pay,Annually
3698,55,Female,Hoodie,Clothing,3,3300,9900,Srinagar,L,Pink,Winter,3,No,Standard,No,No,10,EMI,Weekly
3699,25,Female,Skirt,Clothing,3,2700,8100,Shimla,XL,Maroon,Spring,4,No,2-Day Shipping,No,No,17,Credit Card,Annually
3700,51,Female,Backpack,Accessories,2,2750,5500,Dehradun,M,Olive,Fall,2.6,No,Store Pickup,No,No,46,Cash,Weekly
3701,28,Female,Handbag,Accessories,1,4200,4200,Agra,XL,Charcoal,Summer,3.4,No,Store Pickup,No,No,45,UPI,Every 3 Months
3702,46,Female,Sandals,Footwear,2,3300,6600,Varanasi,M,Charcoal,Spring,4.5,No,Store Pickup,No,No,1,PhonePe,Annually
3703,58,Female,Shoes,Footwear,3,3250,9750,Prayagraj,M,Indigo,Spring,2.7,No,Store Pickup,No,No,8,Google Pay,Weekly
3704,30,Female,Sandals,Footwear,1,4150,4150,Gwalior,S,Teal,Fall,2.9,No,Standard,No,No,35,Paytm,Every 3 Months
3705,68,Female,Sunglasses,Accessories,2,3050,6100,Jabalpur,L,Black,Winter,4,No,Store Pickup,No,No,43,Credit Card,Quarterly
3706,28,Female,Skirt,Clothing,1,3250,3250,Raipur,L,Teal,Summer,3.2,No,Free Shipping,No,No,22,Debit Card,Annually
3707,26,Female,Sandals,Footwear,2,2750,5500,Goa,M,Green,Spring,4,No,Store Pickup,No,No,25,Net Banking,Bi-Weekly
3708,35,Female,Gloves,Accessories,3,3950,11850,Udaipur,M,Gold,Fall,3.4,No,2-Day Shipping,No,No,11,Amazon Pay,Weekly
3709,40,Female,Hoodie,Clothing,1,4800,4800,Jodhpur,M,Red,Fall,4.9,No,Express,No,No,49,EMI,Monthly
3710,31,Female,Socks,Clothing,3,2150,6450,Rajkot,M,Silver,Fall,3.6,No,Free Shipping,No,No,21,Cash,Quarterly
3711,60,Female,Jewelry,Accessories,2,2000,4000,Vadodara,M,Yellow,Summer,3.6,No,2-Day Shipping,No,No,40,UPI,Fortnightly
3712,69,Female,Hat,Accessories,3,3100,9300,Siliguri,XL,Peach,Fall,3.2,No,Free Shipping,No,No,41,PhonePe,Annually
3713,51,Female,Blouse,Clothing,3,3600,10800,Guwahati,M,Turquoise,Spring,3.7,No,2-Day Shipping,No,No,12,Google Pay,Quarterly
3714,49,Female,Shoes,Footwear,3,4350,13050,Imphal,M,Peach,Spring,2.6,No,Express,No,No,33,Paytm,Every 3 Months
3715,18,Female,Hat,Accessories,2,1550,3100,Aizawl,S,Peach,Winter,3.9,No,Express,No,No,36,Credit Card,Weekly
3716,63,Female,Sunglasses,Accessories,3,1700,5100,Shillong,S,Orange,Fall,3.4,No,Free Shipping,No,No,8,Debit Card,Monthly
3717,57,Female,Shirt,Clothing,1,2650,2650,Patna,M,Charcoal,Fall,3.4,No,Next Day Air,No,No,27,Net Banking,Every 3 Months
3718,45,Female,T-shirt,Clothing,1,4250,4250,Ranchi,XL,White,Summer,4.2,No,Express,No,No,17,Amazon Pay,Every 3 Months
3719,36,Female,Pants,Clothing,1,2500,2500,Bhubaneswar,L,Turquoise,Fall,2.9,No,Standard,No,No,23,EMI,Bi-Weekly
3720,20,Female,Pants,Clothing,1,4550,4550,Visakhapatnam,M,Red,Summer,4.1,No,Free Shipping,No,No,44,Cash,Every 3 Months
3721,21,Female,Hat,Accessories,1,2800,2800,Vijayawada,M,Peach,Fall,3.6,No,Free Shipping,No,No,17,Cash,Quarterly
3722,62,Female,Coat,Outerwear,3,3000,9000,Kochi,L,Pink,Fall,4,No,Next Day Air,No,No,35,UPI,Annually
3723,23,Female,Jacket,Outerwear,2,1700,3400,Thiruvananthapuram,XL,Yellow,Fall,4,No,Standard,No,No,31,PhonePe,Fortnightly
3724,26,Female,Sandals,Footwear,2,1500,3000,Coimbatore,M,Beige,Spring,3.6,No,Free Shipping,No,No,16,Google Pay,Monthly
3725,30,Female,Gloves,Accessories,3,3550,10650,Madurai,L,Green,Winter,3.1,No,Express,No,No,26,Paytm,Annually
3726,18,Female,Dress,Clothing,1,5000,5000,Mysuru,S,Turquoise,Winter,4.4,No,Next Day Air,No,No,4,Credit Card,Annually
3727,47,Female,Belt,Accessories,2,4250,8500,Mangaluru,XL,Orange,Fall,4.3,No,Next Day Air,No,No,16,Debit Card,Every 3 Months
3728,41,Female,Socks,Clothing,1,4150,4150,Nashik,M,Gold,Summer,3.5,No,Next Day Air,No,No,28,Net Banking,Bi-Weekly
3729,62,Female,Jacket,Outerwear,3,1550,4650,Aurangabad,L,Red,Winter,3,No,Standard,No,No,33,Amazon Pay,Annually
3730,28,Female,Boots,Footwear,2,4100,8200,Kolhapur,M,Teal,Spring,4.7,No,2-Day Shipping,No,No,3,EMI,Quarterly
3731,46,Female,Shirt,Clothing,2,3950,7900,Thane,M,Teal,Summer,2.5,No,2-Day Shipping,No,No,43,Cash,Bi-Weekly
3732,54,Female,Hat,Accessories,1,3100,3100,Navi Mumbai,M,Lavender,Spring,3.1,No,2-Day Shipping,No,No,8,Cash,Quarterly
3733,36,Female,Shoes,Footwear,2,4600,9200,Vasai-Virar,L,Pink,Spring,3.3,No,Free Shipping,No,No,6,UPI,Annually
3734,25,Female,Socks,Clothing,1,2900,2900,Kalyan-Dombivli,M,Maroon,Fall,4.7,No,Next Day Air,No,No,28,PhonePe,Every 3 Months
3735,38,Female,Hoodie,Clothing,3,4400,13200,Noida,M,Beige,Spring,3.4,No,Next Day Air,No,No,12,Google Pay,Every 3 Months
3736,38,Female,Sandals,Footwear,3,2200,6600,Gurugram,L,Orange,Spring,3.1,No,2-Day Shipping,No,No,42,Paytm,Annually
3737,42,Female,Jeans,Clothing,3,2800,8400,Faridabad,M,Red,Spring,4.6,No,Store Pickup,No,No,25,Credit Card,Every 3 Months
3738,19,Female,Jewelry,Accessories,3,1150,3450,Ghaziabad,S,Maroon,Winter,4.9,No,Free Shipping,No,No,21,Debit Card,Bi-Weekly
3739,34,Female,Shorts,Clothing,1,2250,2250,Chandigarh,M,Brown,Spring,2.7,No,Free Shipping,No,No,15,Net Banking,Fortnightly
3740,38,Female,Sunglasses,Accessories,3,1550,4650,Ludhiana,M,Olive,Fall,4.2,No,Free Shipping,No,No,32,Amazon Pay,Weekly
3741,42,Female,Pants,Clothing,2,4800,9600,Amritsar,M,Silver,Summer,2.6,No,Store Pickup,No,No,39,EMI,Bi-Weekly
3742,58,Female,Shirt,Clothing,2,4800,9600,Jammu,M,Purple,Spring,3.2,No,2-Day Shipping,No,No,31,Debit Card,Bi-Weekly
3743,56,Female,Shirt,Clothing,1,4000,4000,Srinagar,M,Gray,Fall,4.4,No,Standard,No,No,43,Google Pay,Bi-Weekly
3744,62,Female,Pants,Clothing,2,1400,2800,Shimla,L,Cyan,Fall,3.6,No,Free Shipping,No,No,48,Bank Transfer,Quarterly
3745,24,Female,Hoodie,Clothing,1,2550,2550,Dehradun,M,Gray,Summer,2.7,No,Next Day Air,No,No,26,Debit Card,Fortnightly
3746,60,Female,Socks,Clothing,1,2050,2050,Agra,L,Gold,Spring,4.3,No,Express,No,No,43,Cash,Monthly
3747,53,Female,Coat,Outerwear,3,4950,14850,Varanasi,XL,Cyan,Summer,2.6,No,Next Day Air,No,No,30,UPI,Monthly
3748,26,Female,Sweater,Clothing,2,2650,5300,Prayagraj,L,Olive,Spring,4.3,No,Store Pickup,No,No,21,PhonePe,Bi-Weekly
3749,34,Female,Backpack,Accessories,3,1250,3750,Gwalior,M,Violet,Fall,3.9,No,2-Day Shipping,No,No,39,Google Pay,Annually
3750,24,Female,Blouse,Clothing,1,4750,4750,Jabalpur,L,Yellow,Winter,2.9,No,2-Day Shipping,No,No,27,Paytm,Every 3 Months
3751,42,Female,Hoodie,Clothing,1,4400,4400,Raipur,M,Gold,Fall,3.1,No,Free Shipping,No,No,22,Credit Card,Monthly
3752,36,Female,Jewelry,Accessories,3,4850,14550,Goa,S,Silver,Fall,4.2,No,Free Shipping,No,No,27,Debit Card,Every 3 Months
3753,24,Female,Coat,Outerwear,2,4050,8100,Udaipur,L,Pink,Winter,4.1,No,2-Day Shipping,No,No,14,Net Banking,Weekly
3754,39,Female,Sunglasses,Accessories,3,1300,3900,Jodhpur,S,Turquoise,Winter,4.2,No,Next Day Air,No,No,43,Amazon Pay,Fortnightly
3755,46,Female,Shoes,Footwear,1,2050,2050,Rajkot,M,Turquoise,Summer,4.4,No,Express,No,No,13,EMI,Every 3 Months
3756,64,Female,Skirt,Clothing,2,4650,9300,Vadodara,M,Peach,Fall,3.4,No,Free Shipping,No,No,37,Bank Transfer,Monthly
3757,64,Female,Skirt,Clothing,3,3450,10350,Siliguri,L,Teal,Spring,4.8,No,Express,No,No,38,Cash,Bi-Weekly
3758,61,Female,Skirt,Clothing,3,2200,6600,Guwahati,L,Red,Fall,4.5,No,2-Day Shipping,No,No,4,UPI,Weekly
3759,61,Female,Sandals,Footwear,1,2700,2700,Imphal,S,Black,Spring,2.7,No,Store Pickup,No,No,29,PhonePe,Quarterly
3760,44,Female,Sneakers,Footwear,1,3050,3050,Aizawl,M,Pink,Spring,3.5,No,Store Pickup,No,No,31,Google Pay,Quarterly
3761,65,Female,Socks,Clothing,1,4000,4000,Shillong,M,Peach,Fall,3.1,No,Next Day Air,No,No,15,Paytm,Weekly
3762,60,Female,Backpack,Accessories,2,1500,3000,Mumbai,M,Green,Summer,2.8,No,Next Day Air,No,No,40,Credit Card,Every 3 Months
3763,65,Female,Shorts,Clothing,2,4700,9400,Pune,L,Green,Fall,2.9,No,Store Pickup,No,No,29,Debit Card,Annually
3764,27,Female,Shirt,Clothing,2,1200,2400,Delhi,XL,Red,Winter,4.5,No,Standard,No,No,41,Net Banking,Every 3 Months
3765,36,Female,Socks,Clothing,1,1050,1050,Bengaluru,M,Maroon,Fall,3.5,No,Next Day Air,No,No,11,Amazon Pay,Monthly
3766,22,Female,Jewelry,Accessories,3,2600,7800,Hyderabad,M,Green,Summer,4.3,No,Standard,No,No,23,EMI,Bi-Weekly
3767,62,Female,Handbag,Accessories,1,2950,2950,Chennai,M,Black,Fall,4.9,No,Next Day Air,No,No,12,EMI,Annually
3768,59,Female,Shorts,Clothing,2,2550,5100,Kolkata,XL,Black,Summer,3.1,No,Free Shipping,No,No,28,Credit Card,Fortnightly
3769,50,Female,Sweater,Clothing,2,1750,3500,Ahmedabad,M,Yellow,Winter,4,No,Free Shipping,No,No,25,Credit Card,Quarterly
3770,51,Female,Gloves,Accessories,2,4350,8700,Surat,L,Green,Summer,3.6,No,Standard,No,No,10,Cash,Annually
3771,23,Female,Pants,Clothing,1,2100,2100,Jaipur,L,Black,Summer,4,No,Store Pickup,No,No,32,Cash,Weekly
3772,21,Female,T-shirt,Clothing,1,4300,4300,Lucknow,M,Red,Winter,2.6,No,Express,No,No,26,UPI,Bi-Weekly
3773,44,Female,Pants,Clothing,3,1300,3900,Kanpur,L,Yellow,Fall,3.1,No,Next Day Air,No,No,32,PhonePe,Annually
3774,25,Female,Sweater,Clothing,3,3000,9000,Nagpur,M,Violet,Summer,3.5,No,Store Pickup,No,No,28,Google Pay,Quarterly
3775,57,Female,Gloves,Accessories,1,4150,4150,Indore,S,Cyan,Winter,3.9,No,Standard,No,No,6,Paytm,Fortnightly
3776,41,Female,Belt,Accessories,2,3150,6300,Bhopal,S,Pink,Spring,2.7,No,2-Day Shipping,No,No,35,Credit Card,Quarterly
3777,19,Female,Sneakers,Footwear,3,1250,3750,Patna,L,Olive,Spring,4.1,No,Standard,No,No,4,Debit Card,Fortnightly
3778,43,Female,Shorts,Clothing,2,3250,6500,Ranchi,M,Maroon,Fall,4.3,No,Express,No,No,31,Net Banking,Weekly
3779,25,Female,Sneakers,Footwear,1,3000,3000,Bhubaneswar,M,Cyan,Fall,2.9,No,Free Shipping,No,No,18,Amazon Pay,Annually
3780,60,Female,Jeans,Clothing,1,3750,3750,Visakhapatnam,XL,Lavender,Spring,4,No,Express,No,No,7,EMI,Annually
3781,54,Female,Sneakers,Footwear,3,2850,8550,Vijayawada,L,Yellow,Fall,4.1,No,Free Shipping,No,No,29,Cash,Quarterly
3782,52,Female,Boots,Footwear,1,4950,4950,Kochi,M,Pink,Winter,3.7,No,Standard,No,No,11,Bank Transfer,Fortnightly
3783,40,Female,Jacket,Outerwear,3,2250,6750,Thiruvananthapuram,L,Orange,Spring,2.8,No,Free Shipping,No,No,39,Debit Card,Fortnightly
3784,39,Female,Gloves,Accessories,3,3300,9900,Coimbatore,XL,Orange,Summer,3.2,No,Free Shipping,No,No,34,Bank Transfer,Fortnightly
3785,54,Female,Socks,Clothing,2,2650,5300,Madurai,M,Violet,Winter,4.5,No,Next Day Air,No,No,7,Bank Transfer,Annually
3786,64,Female,Jeans,Clothing,2,4700,9400,Mysuru,L,Lavender,Winter,3.8,No,Standard,No,No,1,Credit Card,Monthly
3787,31,Female,Boots,Footwear,2,2350,4700,Mangaluru,L,Yellow,Fall,3.6,No,2-Day Shipping,No,No,7,Cash,Weekly
3788,37,Female,Blouse,Clothing,1,4000,4000,Nashik,M,Pink,Fall,3.6,No,2-Day Shipping,No,No,31,UPI,Every 3 Months
3789,43,Female,Hat,Accessories,1,3250,3250,Aurangabad,XL,Teal,Spring,3.2,No,Next Day Air,No,No,49,PhonePe,Monthly
3790,56,Female,Shirt,Clothing,3,3750,11250,Kolhapur,M,Magenta,Summer,3.8,No,Express,No,No,23,Google Pay,Every 3 Months
3791,27,Female,Handbag,Accessories,1,2250,2250,Thane,XL,Beige,Summer,4.4,No,Standard,No,No,21,Paytm,Weekly
3792,40,Female,Sunglasses,Accessories,2,2550,5100,Navi Mumbai,M,Gray,Spring,3.7,No,Store Pickup,No,No,50,Credit Card,Weekly
3793,43,Female,Scarf,Accessories,3,2900,8700,Vasai-Virar,S,Turquoise,Summer,2.6,No,Express,No,No,42,Debit Card,Fortnightly
3794,62,Female,Sunglasses,Accessories,1,1000,1000,Kalyan-Dombivli,M,Pink,Fall,4,No,Standard,No,No,4,Net Banking,Annually
3795,44,Female,Scarf,Accessories,1,4100,4100,Noida,M,Violet,Summer,3.6,No,2-Day Shipping,No,No,45,Amazon Pay,Weekly
3796,45,Female,Gloves,Accessories,2,4600,9200,Gurugram,M,Charcoal,Spring,2.5,No,Express,No,No,3,Amazon Pay,Weekly
3797,40,Female,Shorts,Clothing,3,4050,12150,Faridabad,M,Lavender,Fall,3.2,No,Free Shipping,No,No,29,Amazon Pay,Quarterly
3798,68,Female,Sunglasses,Accessories,1,2200,2200,Ghaziabad,M,Gray,Summer,2.5,No,Next Day Air,No,No,14,Amazon Pay,Quarterly
3799,63,Female,Jewelry,Accessories,2,3600,7200,Chandigarh,S,Brown,Winter,3.2,No,Next Day Air,No,No,33,Amazon Pay,Annually
3800,60,Female,Jacket,Outerwear,2,1300,2600,Ludhiana,L,Violet,Winter,2.6,No,Store Pickup,No,No,1,Bank Transfer,Monthly
3801,19,Female,Sweater,Clothing,2,1300,2600,Amritsar,M,Turquoise,Fall,4.8,No,Next Day Air,No,No,38,Cash,Bi-Weekly
3802,26,Female,Blouse,Clothing,3,4200,12600,Jammu,M,Peach,Spring,5,No,Store Pickup,No,No,46,Cash,Fortnightly
3803,70,Female,Scarf,Accessories,1,3600,3600,Srinagar,S,Turquoise,Spring,3.2,No,2-Day Shipping,No,No,17,UPI,Monthly
3804,48,Female,Handbag,Accessories,1,2750,2750,Shimla,M,Violet,Spring,3.6,No,Standard,No,No,42,PhonePe,Weekly
3805,37,Female,Hat,Accessories,1,3850,3850,Dehradun,M,Olive,Fall,2.7,No,2-Day Shipping,No,No,30,Google Pay,Annually
3806,48,Female,Scarf,Accessories,2,2850,5700,Agra,M,Green,Fall,3.1,No,Standard,No,No,45,Paytm,Quarterly
3807,18,Female,Boots,Footwear,2,3550,7100,Varanasi,M,Teal,Spring,3,No,Standard,No,No,38,Credit Card,Weekly
3808,38,Female,Blouse,Clothing,3,1950,5850,Prayagraj,L,Peach,Spring,2.9,No,Next Day Air,No,No,40,Debit Card,Annually
3809,33,Female,Socks,Clothing,3,1400,4200,Gwalior,M,Pink,Winter,4.7,No,Express,No,No,13,Net Banking,Bi-Weekly
3810,57,Female,Shoes,Footwear,1,1650,1650,Jabalpur,S,Maroon,Winter,3.7,No,Standard,No,No,19,Amazon Pay,Annually
3811,46,Female,Skirt,Clothing,2,3950,7900,Raipur,L,Peach,Fall,3.9,No,Free Shipping,No,No,49,EMI,Monthly
3812,46,Female,Belt,Accessories,2,1500,3000,Goa,M,Maroon,Winter,4,No,Standard,No,No,13,Cash,Monthly
3813,50,Female,Skirt,Clothing,2,3750,7500,Udaipur,M,Pink,Spring,2.8,No,Next Day Air,No,No,12,UPI,Every 3 Months
3814,61,Female,Pants,Clothing,2,4450,8900,Jodhpur,M,Orange,Summer,4.1,No,Express,No,No,27,PhonePe,Bi-Weekly
3815,45,Female,Dress,Clothing,3,4750,14250,Rajkot,M,Orange,Winter,4.2,No,Free Shipping,No,No,32,Google Pay,Every 3 Months
3816,32,Female,Hat,Accessories,3,2200,6600,Vadodara,M,Brown,Fall,4.3,No,Express,No,No,35,Paytm,Fortnightly
3817,29,Female,Coat,Outerwear,3,4300,12900,Siliguri,S,Silver,Summer,4.3,No,Store Pickup,No,No,32,Credit Card,Fortnightly
3818,66,Female,Scarf,Accessories,2,4550,9100,Guwahati,M,Magenta,Fall,2.6,No,Express,No,No,24,Debit Card,Annually
3819,70,Female,Sneakers,Footwear,2,2050,4100,Imphal,XL,Indigo,Winter,3.8,No,Free Shipping,No,No,40,Net Banking,Monthly
3820,36,Female,Pants,Clothing,1,4950,4950,Aizawl,S,Gold,Spring,2.9,No,Express,No,No,35,Amazon Pay,Quarterly
3821,34,Female,Belt,Accessories,3,3250,9750,Shillong,M,Purple,Winter,5,No,Standard,No,No,17,EMI,Quarterly
3822,20,Female,Sneakers,Footwear,2,2400,4800,Patna,M,Gold,Summer,4.6,No,Free Shipping,No,No,27,Bank Transfer,Every 3 Months
3823,70,Female,Hat,Accessories,1,2050,2050,Ranchi,S,Gold,Spring,3.2,No,Free Shipping,No,No,5,Google Pay,Every 3 Months
3824,50,Female,Shirt,Clothing,1,2100,2100,Bhubaneswar,M,Gold,Summer,3,No,Standard,No,No,31,Cash,Weekly
3825,54,Female,Shorts,Clothing,3,1300,3900,Visakhapatnam,M,Olive,Summer,4,No,Free Shipping,No,No,5,EMI,Quarterly
3826,49,Female,Shorts,Clothing,2,1750,3500,Vijayawada,L,Green,Fall,4.1,No,Express,No,No,3,Debit Card,Fortnightly
3827,50,Female,Jacket,Outerwear,1,1550,1550,Kochi,M,Gray,Summer,4,No,Express,No,No,16,Paytm,Annually
3828,62,Female,Jewelry,Accessories,3,3650,10950,Thiruvananthapuram,M,Red,Summer,4.1,No,Standard,No,No,36,Net Banking,Fortnightly
3829,42,Female,Blouse,Clothing,3,4100,12300,Coimbatore,M,Charcoal,Spring,3.4,No,Free Shipping,No,No,35,UPI,Weekly
3830,69,Female,Pants,Clothing,2,1600,3200,Madurai,M,Indigo,Spring,2.9,No,Free Shipping,No,No,35,Amazon Pay,Fortnightly
3831,22,Female,Hat,Accessories,3,1350,4050,Mysuru,M,Indigo,Summer,3,No,2-Day Shipping,No,No,3,Credit Card,Every 3 Months
3832,36,Female,Backpack,Accessories,3,4300,12900,Mangaluru,L,Silver,Spring,4,No,Next Day Air,No,No,9,PhonePe,Every 3 Months
3833,64,Female,Boots,Footwear,2,1900,3800,Nashik,XL,Purple,Winter,4.8,No,2-Day Shipping,No,No,39,Google Pay,Weekly
3834,44,Female,Jacket,Outerwear,1,4650,4650,Aurangabad,L,Gray,Summer,4.6,No,Free Shipping,No,No,33,Cash,Every 3 Months
3835,43,Female,Hoodie,Clothing,1,2950,2950,Kolhapur,M,Magenta,Winter,4.1,No,2-Day Shipping,No,No,11,EMI,Quarterly
3836,58,Female,Sandals,Footwear,1,2900,2900,Thane,L,Silver,Winter,2.6,No,Express,No,No,33,Debit Card,Bi-Weekly
3837,62,Female,Skirt,Clothing,2,4200,8400,Navi Mumbai,M,Violet,Spring,2.5,No,Free Shipping,No,No,27,Paytm,Fortnightly
3838,45,Female,Hoodie,Clothing,3,5000,15000,Vasai-Virar,M,Green,Spring,4.8,No,Free Shipping,No,No,19,Net Banking,Fortnightly
3839,47,Female,Dress,Clothing,2,1250,2500,Kalyan-Dombivli,L,Green,Summer,,No,Express,No,No,49,UPI,Every 3 Months
3840,66,Female,Sandals,Footwear,3,1450,4350,Noida,M,Peach,Spring,3.9,No,Free Shipping,No,No,19,Amazon Pay,Quarterly
3841,30,Female,Jeans,Clothing,2,2100,4200,Gurugram,M,Turquoise,Spring,3.7,No,Express,No,No,17,Credit Card,Fortnightly
3842,68,Female,Jeans,Clothing,3,2850,8550,Faridabad,L,Pink,Fall,4.2,No,2-Day Shipping,No,No,11,PhonePe,Monthly
3843,35,Female,Jacket,Outerwear,1,4200,4200,Ghaziabad,L,Lavender,Winter,4.2,No,Next Day Air,No,No,24,Credit Card,Monthly
3844,64,Female,Hat,Accessories,2,3550,7100,Chandigarh,L,Silver,Winter,4,No,Free Shipping,No,No,10,UPI,Every 3 Months
3845,30,Female,Shorts,Clothing,3,4350,13050,Ludhiana,S,Cyan,Fall,5,No,Next Day Air,No,No,47,Paytm,Quarterly
3846,58,Female,Sweater,Clothing,3,2600,7800,Amritsar,M,Green,Winter,4.9,No,Standard,No,No,5,Cash,Annually
3847,57,Female,Blouse,Clothing,3,2900,8700,Jammu,L,Orange,Summer,4,No,Express,No,No,43,Amazon Pay,Every 3 Months
3848,60,Female,Sweater,Clothing,2,1700,3400,Srinagar,S,Blue,Fall,3.2,No,2-Day Shipping,No,No,2,PhonePe,Fortnightly
3849,22,Female,Jewelry,Accessories,3,3000,9000,Shimla,M,Magenta,Winter,3,No,Next Day Air,No,No,24,Net Banking,Every 3 Months
3850,46,Female,Hoodie,Clothing,2,3400,6800,Dehradun,S,Cyan,Winter,2.6,No,Express,No,No,44,EMI,Fortnightly
3851,27,Female,Jewelry,Accessories,1,3700,3700,Agra,L,Indigo,Summer,4.4,No,2-Day Shipping,No,No,43,Google Pay,Every 3 Months
3852,50,Female,Scarf,Accessories,2,4150,8300,Varanasi,M,Pink,Summer,3.9,No,Free Shipping,No,No,22,Debit Card,Annually
3853,65,Female,Hat,Accessories,2,3950,7900,Prayagraj,M,Peach,Fall,4,No,2-Day Shipping,No,No,30,UPI,Weekly
3854,61,Female,Sunglasses,Accessories,1,3800,3800,Gwalior,M,Lavender,Fall,4,No,Store Pickup,No,No,40,PhonePe,Bi-Weekly
3855,57,Female,T-shirt,Clothing,2,1000,2000,Jabalpur,M,Black,Spring,4.2,No,Free Shipping,No,No,16,Google Pay,Annually
3856,40,Female,Shirt,Clothing,2,3050,6100,Raipur,XL,Lavender,Summer,4.4,No,Next Day Air,No,No,49,Paytm,Quarterly
3857,39,Female,Sandals,Footwear,1,3900,3900,Goa,S,Brown,Summer,2.5,No,Free Shipping,No,No,27,Credit Card,Quarterly
3858,42,Female,Hat,Accessories,1,1050,1050,Udaipur,S,Yellow,Summer,3.1,No,Store Pickup,No,No,41,Debit Card,Every 3 Months
3859,30,Female,T-shirt,Clothing,2,3850,7700,Jodhpur,M,Olive,Winter,3.5,No,Store Pickup,No,No,9,Cash,Quarterly
3860,65,Female,Shorts,Clothing,3,4400,13200,Rajkot,S,Blue,Fall,3,No,2-Day Shipping,No,No,24,Net Banking,Bi-Weekly
3861,57,Female,Sunglasses,Accessories,3,3200,9600,Vadodara,M,Turquoise,Summer,,No,Next Day Air,No,No,22,Amazon Pay,Annually
3862,64,Female,Jacket,Outerwear,3,2850,8550,Siliguri,M,Yellow,Spring,4.9,No,Standard,No,No,47,EMI,Monthly
3863,56,Female,Shirt,Clothing,1,2450,2450,Guwahati,L,Turquoise,Winter,2.8,No,Next Day Air,No,No,4,UPI,Monthly
3864,40,Female,Scarf,Accessories,1,1750,1750,Imphal,M,Orange,Summer,3.3,No,Free Shipping,No,No,34,PhonePe,Fortnightly
3865,55,Female,T-shirt,Clothing,2,4950,9900,Aizawl,S,Blue,Winter,4.9,No,Express,No,No,24,Google Pay,Fortnightly
3866,25,Female,Shorts,Clothing,2,2100,4200,Shillong,M,Olive,Spring,4.2,No,Store Pickup,No,No,50,Paytm,Every 3 Months
3867,58,Female,Hat,Accessories,2,1600,3200,Mumbai,M,Beige,Winter,3.3,No,2-Day Shipping,No,No,32,Credit Card,Fortnightly
3868,46,Female,Jacket,Outerwear,1,1050,1050,Pune,L,Lavender,Summer,2.7,No,Standard,No,No,43,Debit Card,Monthly
3869,18,Female,Dress,Clothing,2,1450,2900,Delhi,XL,Magenta,Winter,3.3,No,2-Day Shipping,No,No,27,Cash,Annually
3870,26,Female,Coat,Outerwear,1,3200,3200,Bengaluru,L,Cyan,Spring,3.8,No,Free Shipping,No,No,15,Net Banking,Annually
